"season","date","gameId","eventId","period","periodType","time","aScore","hScore","aSkaters","hSkaters","hZone","locX","locY","desc","type","subtype","team","teamIceSit","p1","p2","p3","p1Role","p2Role","p3Role","aS1","aS2","aS3","aS4","aS5","aS6","aG","hS1","hS2","hS3","hS4","hS5","hS6","hG"
20152016,20160302,20720,1,1,"regular",0,0,0,NULL,NULL,NULL,NULL,NULL,"Game Scheduled","game_scheduled",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,0,1,"regular",0,0,0,NULL,NULL,NULL,NULL,NULL,"Period Ready","period_ready",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,2,1,"regular",0,0,0,NULL,NULL,NULL,NULL,NULL,"Period Start","period_start",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,3,1,"regular",0,0,0,5,5,"n",-1,0,"Nicklas Backstrom faceoff won against Sidney Crosby","faceoff",NULL,"wsh","home",8473563,8471675,NULL,"winner","loser",NULL,8470543,8476874,8471724,8471887,8471675,NULL,8476899,8473991,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,4,1,"regular",17,0,0,5,5,NULL,NULL,NULL,"Referee or Linesman","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8476874,8471724,8470543,8471887,8471675,NULL,8476899,8473563,8473991,8471214,8471698,8471702,NULL,8474651
20152016,20160302,20720,5,1,"regular",17,0,0,5,5,"d",-69,-21,"Tom Wilson faceoff won against Evgeni Malkin","faceoff",NULL,"wsh","home",8476880,8471215,NULL,"winner","loser",NULL,8474176,8475208,8473548,8471215,8470110,NULL,8476899,8473991,8466251,8475149,8476880,8471702,NULL,8474651
20152016,20160302,20720,6,1,"regular",26,0,0,5,5,"o",79,10,"Brian Dumoulin blocked shot from Jason Chimera","blocked_shot",NULL,"wsh","home",8475208,8466251,NULL,"blocker","shooter",NULL,8474176,8475208,8473548,8471215,8470110,NULL,8476899,8473991,8466251,8475149,8476880,8471702,NULL,8474651
20152016,20160302,20720,7,1,"regular",28,0,0,5,5,"o",83,6,"Jason Chimera - Wide of Net","missed_shot",NULL,"wsh","home",8466251,NULL,NULL,"shooter",NULL,NULL,8474176,8475208,8473548,8471215,8470110,NULL,8476899,8475200,8473991,8466251,8475149,8476880,NULL,8474651
20152016,20160302,20720,8,1,"regular",61,0,0,5,5,"d",-33,-28,"Olli Maatta Slap Shot saved by Braden Holtby","shot","slap shot","pit","away",8476874,8474651,NULL,"shooter","goalie",NULL,8474176,8471724,8476874,8473548,8471215,NULL,8476899,8475200,8466251,8475149,8468498,8468508,NULL,8474651
20152016,20160302,20720,9,1,"regular",62,0,0,5,5,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8474176,8471724,8476874,8473548,8471215,NULL,8476899,8475200,8466251,8475149,8468498,8468508,NULL,8474651
20152016,20160302,20720,10,1,"regular",62,0,0,5,5,"d",-69,-22,"Nicklas Backstrom faceoff won against Sidney Crosby","faceoff",NULL,"wsh","home",8473563,8471675,NULL,"winner","loser",NULL,8476874,8471724,8470543,8471887,8471675,NULL,8476899,8475200,8468498,8471214,8471698,8473563,NULL,8474651
20152016,20160302,20720,11,1,"regular",75,0,0,5,5,"o",91,-37,"Kris Letang hit Nicklas Backstrom","hit",NULL,"pit","away",8473563,8471724,NULL,"hittee","hitter",NULL,8470543,8476874,8471724,8471887,8471675,NULL,8476899,8475200,8468498,8471214,8471698,8473563,NULL,8474651
20152016,20160302,20720,12,1,"regular",90,0,0,5,5,"n",-15,-36,"Dmitry Orlov","giveaway",NULL,"wsh","home",8475200,NULL,NULL,"giver",NULL,NULL,8470543,8476874,8471724,8471887,8471675,NULL,8476899,8475200,8468498,8471214,8471698,8473563,NULL,8474651
20152016,20160302,20720,13,1,"regular",119,0,0,5,5,"d",-40,31,"Nate Schmidt","giveaway",NULL,"wsh","home",8477220,NULL,NULL,"giver",NULL,NULL,8475810,8475208,8475832,8464989,8470110,NULL,8476899,8475744,8477220,8473426,8477444,8468508,NULL,8474651
20152016,20160302,20720,14,1,"regular",121,0,0,5,5,"d",-84,8,"Bryan Rust Wrist Shot saved by Braden Holtby","shot","wrist shot","pit","away",8475810,8474651,NULL,"shooter","goalie",NULL,8475810,8475208,8475832,8464989,8470110,NULL,8476899,8475744,8477220,8473426,8477444,8468508,NULL,8474651
20152016,20160302,20720,15,1,"regular",125,0,0,5,5,"d",-78,-1,"Nate Schmidt blocked shot from Tom Kuhnhackl","blocked_shot",NULL,"pit","away",8477220,8475832,NULL,"blocker","shooter",NULL,8475810,8475208,8475832,8464989,8470110,NULL,8476899,8475744,8477220,8473426,8477444,8468508,NULL,8474651
20152016,20160302,20720,16,1,"regular",128,0,0,5,5,"d",-96,-38,"Mike Weber hit Bryan Rust","hit",NULL,"wsh","home",8475810,8473426,NULL,"hittee","hitter",NULL,8475810,8475208,8475832,8464989,8470110,NULL,8476899,8475744,8477220,8473426,8477444,8468508,NULL,8474651
20152016,20160302,20720,17,1,"regular",136,0,0,5,5,NULL,NULL,NULL,"Puck in Benches","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8475810,8475208,8475832,8464989,8470110,NULL,8476899,8475744,8477444,8473426,8477220,8468508,NULL,8474651
20152016,20160302,20720,18,1,"regular",136,0,0,5,5,"n",-20,-22,"Nick Bonino faceoff won against Mike Richards","faceoff",NULL,"pit","away",8474009,8470617,NULL,"winner","loser",NULL,8471331,8476293,8476884,8474009,8474013,NULL,8476899,8473991,8475816,8474291,8471702,8470617,NULL,8474651
20152016,20160302,20720,19,1,"regular",147,0,0,5,5,"d",-90,-39,"Kevin Porter hit Matt Niskanen","hit",NULL,"pit","away",8471702,8471331,NULL,"hittee","hitter",NULL,8471331,8476293,8476884,8474009,8474013,NULL,8476899,8473991,8475816,8474291,8471702,8470617,NULL,8474651
20152016,20160302,20720,20,1,"regular",148,0,0,5,5,"d",-57,-34,"Nick Bonino - Wide of Net","missed_shot",NULL,"pit","away",8474009,NULL,NULL,"shooter",NULL,NULL,8471331,8476293,8476884,8474009,8474013,NULL,8476899,8473991,8475816,8474291,8471702,8470617,NULL,8474651
20152016,20160302,20720,21,1,"regular",159,0,0,5,5,"d",-32,-34,"Derrick Pouliot Wrist Shot saved by Braden Holtby","shot","wrist shot","pit","away",8476884,8474651,NULL,"shooter","goalie",NULL,8471331,8476293,8476884,8474009,8474013,NULL,8476899,8473991,8475816,8474291,8471702,8470617,NULL,8474651
20152016,20160302,20720,22,1,"regular",177,0,0,5,5,"d",-73,24,"Karl Alzner blocked shot from Kevin Porter","blocked_shot",NULL,"pit","away",8473991,8471331,NULL,"blocker","shooter",NULL,8471331,8476293,8476874,8471724,8471215,NULL,8476899,8473991,8475816,8474291,8471702,8470617,NULL,8474651
20152016,20160302,20720,23,1,"regular",193,0,0,5,5,"o",93,36,"Tom Wilson hit Kris Letang","hit",NULL,"wsh","home",8471724,8476880,NULL,"hittee","hitter",NULL,8474176,8471331,8476874,8471724,8471215,NULL,8476899,8475200,8475816,8475149,8476880,8468498,NULL,8474651
20152016,20160302,20720,24,1,"regular",218,0,0,5,5,"o",39,33,"Jason Chimera","giveaway",NULL,"wsh","home",8466251,NULL,NULL,"giver",NULL,NULL,8474176,8471724,8476874,8473548,8471215,NULL,8476899,8475200,8466251,8475149,8476880,8468498,NULL,8474651
20152016,20160302,20720,25,1,"regular",252,0,0,5,5,"o",95,28,"Alex Ovechkin hit Brian Dumoulin","hit",NULL,"wsh","home",8475208,8471214,NULL,"hittee","hitter",NULL,8474176,8475208,8473548,8471675,8470110,NULL,8476899,8473991,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,26,1,"regular",259,0,0,5,5,"o",94,-21,"Nicklas Backstrom","takeaway",NULL,"wsh","home",8473563,NULL,NULL,"taker",NULL,NULL,8475208,8470543,8471887,8471675,8470110,NULL,8476899,8473991,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,27,1,"regular",260,0,0,5,5,"o",68,-10,"T.J. Oshie - Wide of Net","missed_shot",NULL,"wsh","home",8471698,NULL,NULL,"shooter",NULL,NULL,8475208,8470543,8471887,8471675,8470110,NULL,8476899,8473991,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,28,1,"regular",274,0,0,5,5,"d",-42,-9,"Nicklas Backstrom blocked shot from Olli Maatta","blocked_shot",NULL,"pit","away",8473563,8476874,NULL,"blocker","shooter",NULL,8470543,8476874,8471724,8471887,8471675,NULL,8476899,8473991,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,29,1,"regular",290,0,0,5,5,"o",52,24,"Patric Hornqvist blocked shot from Mike Weber","blocked_shot",NULL,"wsh","home",8471887,8473426,NULL,"blocker","shooter",NULL,8470543,8476874,8471724,8471887,8471675,NULL,8476899,8477220,8473426,8471214,8471698,8473563,NULL,8474651
20152016,20160302,20720,30,1,"regular",297,0,0,5,5,"o",54,0,"Chris Kunitz blocked shot from Alex Ovechkin","blocked_shot",NULL,"wsh","home",8470543,8471214,NULL,"blocker","shooter",NULL,8470543,8476874,8471724,8471887,8471675,NULL,8476899,8477220,8471214,8473426,8473563,8468508,NULL,8474651
20152016,20160302,20720,31,1,"regular",298,0,0,5,5,NULL,NULL,NULL,"Puck in Netting","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8470543,8476874,8471724,8471887,8471675,NULL,8476899,8473563,8477220,8471214,8473426,8468508,NULL,8474651
20152016,20160302,20720,32,1,"regular",298,0,0,5,5,"o",68,23,"Evgeny Kuznetsov faceoff won against Matt Cullen","faceoff",NULL,"wsh","home",8475744,8464989,NULL,"winner","loser",NULL,8475810,8464989,8476884,8475832,8474013,NULL,8476899,8475744,8477220,8473426,8477444,8468508,NULL,8474651
20152016,20160302,20720,33,1,"regular",315,0,0,5,5,"d",-74,-35,"Bryan Rust Wrist Shot saved by Braden Holtby","shot","wrist shot","pit","away",8475810,8474651,NULL,"shooter","goalie",NULL,8475810,8474013,8476884,8475832,8464989,NULL,8476899,8475744,8477220,8473426,8477444,8468508,NULL,8474651
20152016,20160302,20720,34,1,"regular",324,0,0,5,5,"d",-95,-38,"Mike Weber hit Matt Cullen","hit",NULL,"wsh","home",8464989,8473426,NULL,"hittee","hitter",NULL,8475810,8474013,8476884,8475832,8464989,NULL,8476899,8475744,8477220,8473426,8477444,8468508,NULL,8474651
20152016,20160302,20720,35,1,"regular",351,0,0,5,5,NULL,NULL,NULL,"Icing","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8475810,8464989,8476884,8475832,8474013,NULL,8476899,8475200,8475744,8477444,8473426,8468508,NULL,8474651
20152016,20160302,20720,36,1,"regular",351,0,0,5,5,"d",-69,25,"Evgeny Kuznetsov faceoff won against Carl Hagelin","faceoff",NULL,"wsh","home",8475744,8474176,NULL,"winner","loser",NULL,8474176,8475208,8473548,8471215,8470110,NULL,8476899,8475200,8475744,8477444,8473426,8468508,NULL,8474651
20152016,20160302,20720,37,1,"regular",354,0,0,5,5,NULL,NULL,NULL,"Puck in Benches","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8474176,8475208,8473548,8471215,8470110,NULL,8476899,8475200,8475744,8477444,8473426,8468508,NULL,8474651
20152016,20160302,20720,38,1,"regular",354,0,0,5,5,"d",-69,23,"Evgeni Malkin faceoff won against Marcus Johansson","faceoff",NULL,"pit","away",8471215,8475149,NULL,"winner","loser",NULL,8474176,8475208,8473548,8471215,8470110,NULL,8476899,8475200,8466251,8475149,8476880,8468498,NULL,8474651
20152016,20160302,20720,39,1,"regular",367,0,0,5,5,"d",-95,11,"Jason Chimera hit Trevor Daley","hit",NULL,"wsh","home",8470110,8466251,NULL,"hittee","hitter",NULL,8474176,8475208,8473548,8471215,8470110,NULL,8476899,8475200,8466251,8475149,8476880,8468498,NULL,8474651
20152016,20160302,20720,40,1,"regular",374,0,0,5,5,"d",-82,-5,"Evgeni Malkin (24) Wrist Shot; assists: Carl Hagelin (16); Brian Dumoulin (13)","goal","wrist shot","pit","away",8474176,8475208,8471215,"assist1","assist2","scorer",8474176,8475208,8473548,8471215,8470110,NULL,8476899,8475200,8466251,8475149,8476880,8468498,NULL,8474651
20152016,20160302,20720,41,1,"regular",374,1,0,5,5,"n",0,0,"Mike Richards faceoff won against Nick Bonino","faceoff",NULL,"wsh","home",8470617,8474009,NULL,"winner","loser",NULL,8471331,8476293,8476874,8471724,8474009,NULL,8476899,8477220,8475816,8473426,8474291,8470617,NULL,8474651
20152016,20160302,20720,42,1,"regular",383,1,0,5,5,"o",96,-27,"Stanislav Galiev hit Kris Letang","hit",NULL,"wsh","home",8471724,8475816,NULL,"hittee","hitter",NULL,8471331,8476293,8476874,8471724,8474009,NULL,8476899,8477220,8475816,8473426,8474291,8470617,NULL,8474651
20152016,20160302,20720,43,1,"regular",432,1,0,5,5,"d",-97,31,"Chris Kunitz hit Matt Niskanen","hit",NULL,"pit","away",8471702,8470543,NULL,"hittee","hitter",NULL,8470543,8476874,8471724,8471887,8471675,NULL,8476899,8473991,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,44,1,"regular",443,1,0,5,5,"d",-95,21,"Patric Hornqvist hit Karl Alzner","hit",NULL,"pit","away",8473991,8471887,NULL,"hittee","hitter",NULL,8470543,8476874,8471724,8471887,8471675,NULL,8476899,8473991,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,45,1,"regular",444,1,0,5,5,"d",-96,35,"Chris Kunitz hit Matt Niskanen","hit",NULL,"pit","away",8471702,8470543,NULL,"hittee","hitter",NULL,8470543,8476874,8471724,8471887,8471675,NULL,8476899,8473991,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,46,1,"regular",452,1,0,5,5,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8476874,8471724,8470543,8471887,8471675,NULL,8476899,8475200,8468498,8471214,8471698,8473563,NULL,8474651
20152016,20160302,20720,47,1,"regular",452,1,0,5,5,"o",69,-21,"Matt Cullen faceoff won against Evgeny Kuznetsov","faceoff",NULL,"pit","away",8464989,8475744,NULL,"winner","loser",NULL,8475810,8476874,8471724,8475832,8464989,NULL,8476899,8475200,8475744,8477444,8468498,8468508,NULL,8474651
20152016,20160302,20720,48,1,"regular",461,1,0,5,5,"d",-52,-33,"Tom Kuhnhackl Slap Shot saved by Braden Holtby","shot","slap shot","pit","away",8475832,8474651,NULL,"shooter","goalie",NULL,8475810,8476874,8471724,8475832,8464989,NULL,8476899,8475200,8475744,8477444,8468498,8468508,NULL,8474651
20152016,20160302,20720,49,1,"regular",463,1,0,5,5,"d",-75,-10,"Bryan Rust - Wide of Net","missed_shot",NULL,"pit","away",8475810,NULL,NULL,"shooter",NULL,NULL,8475810,8476874,8471724,8475832,8464989,NULL,8476899,8475200,8475744,8477444,8468498,8468508,NULL,8474651
20152016,20160302,20720,50,1,"regular",472,1,0,5,5,"d",-54,3,"Bryan Rust Snap Shot saved by Braden Holtby","shot","snap shot","pit","away",8475810,8474651,NULL,"shooter","goalie",NULL,8475810,8476874,8471724,8475832,8464989,NULL,8476899,8475200,8475744,8477444,8468498,8468508,NULL,8474651
20152016,20160302,20720,51,1,"regular",473,1,0,5,5,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8475810,8476874,8471724,8475832,8464989,NULL,8476899,8475200,8475744,8477444,8468498,8468508,NULL,8474651
20152016,20160302,20720,52,1,"regular",473,1,0,5,5,"d",-69,23,"Phil Kessel faceoff won against Marcus Johansson","faceoff",NULL,"pit","away",8473548,8475149,NULL,"winner","loser",NULL,8474176,8475208,8473548,8471215,8470110,NULL,8476899,8473991,8466251,8475149,8476880,8471702,NULL,8474651
20152016,20160302,20720,53,1,"regular",485,1,0,5,5,"d",-70,-4,"Karl Alzner blocked shot from Brian Dumoulin","blocked_shot",NULL,"pit","away",8473991,8475208,NULL,"blocker","shooter",NULL,8474176,8475208,8473548,8471215,8470110,NULL,8476899,8473991,8466251,8475149,8476880,8471702,NULL,8474651
20152016,20160302,20720,54,1,"regular",492,1,0,5,5,NULL,NULL,NULL,"Icing","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8474176,8475208,8473548,8471215,8470110,NULL,8476899,8473991,8466251,8475149,8476880,8471702,NULL,8474651
20152016,20160302,20720,55,1,"regular",492,1,0,5,5,"d",-69,22,"Sidney Crosby faceoff won against Marcus Johansson","faceoff",NULL,"pit","away",8471675,8475149,NULL,"winner","loser",NULL,8476874,8471724,8470543,8471887,8471675,NULL,8476899,8473991,8466251,8475149,8476880,8471702,NULL,8474651
20152016,20160302,20720,56,1,"regular",498,1,0,5,5,"d",-81,31,"Kris Letang - Wide of Net","missed_shot",NULL,"pit","away",8471724,NULL,NULL,"shooter",NULL,NULL,8470543,8476874,8471724,8471887,8471675,NULL,8476899,8473991,8466251,8475149,8476880,8471702,NULL,8474651
20152016,20160302,20720,57,1,"regular",518,1,0,5,5,"d",-97,-2,"Matt Niskanen","giveaway",NULL,"wsh","home",8471702,NULL,NULL,"giver",NULL,NULL,8470543,8476874,8471724,8471887,8471675,NULL,8476899,8473991,8466251,8475149,8476880,8471702,NULL,8474651
20152016,20160302,20720,58,1,"regular",532,1,0,5,5,"o",49,21,"Marcus Johansson Snap Shot saved by Matthew Murray","shot","snap shot","wsh","home",8475149,8476899,NULL,"shooter","goalie",NULL,8470543,8476874,8471724,8471887,8471675,NULL,8476899,8473991,8466251,8475149,8476880,8471702,NULL,8474651
20152016,20160302,20720,59,1,"regular",533,1,0,5,5,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8470543,8476874,8471724,8471887,8471675,NULL,8476899,8477220,8475149,8471214,8471698,8473426,NULL,8474651
20152016,20160302,20720,60,1,"regular",533,1,0,5,5,"o",69,22,"Nick Bonino faceoff won against Nicklas Backstrom","faceoff",NULL,"pit","away",8474009,8473563,NULL,"winner","loser",NULL,8471331,8476293,8475208,8474009,8470110,NULL,8476899,8477220,8473426,8471214,8471698,8473563,NULL,8474651
20152016,20160302,20720,61,1,"regular",555,1,0,5,5,"d",-48,-23,"Kevin Porter Wrist Shot saved by Braden Holtby","shot","wrist shot","pit","away",8471331,8474651,NULL,"shooter","goalie",NULL,8471331,8476293,8475208,8474009,8470110,NULL,8476899,8477220,8473426,8471214,8471698,8473563,NULL,8474651
20152016,20160302,20720,62,1,"regular",559,1,0,5,5,"d",-96,-36,"Nate Schmidt hit Kevin Porter","hit",NULL,"wsh","home",8471331,8477220,NULL,"hittee","hitter",NULL,8471331,8476293,8475208,8474009,8470110,NULL,8476899,8477220,8473426,8471214,8471698,8473563,NULL,8474651
20152016,20160302,20720,63,1,"regular",624,1,0,5,5,"n",4,4,"Justin Williams Tip-In saved by Matthew Murray","shot","tip-in","wsh","home",8468508,8476899,NULL,"shooter","goalie",NULL,8473548,8471215,8476884,8475832,8474013,NULL,8476899,8475744,8477444,8473991,8471702,8468508,NULL,8474651
20152016,20160302,20720,64,1,"regular",635,1,0,5,5,"o",93,-36,"Mike Richards hit Ian Cole","hit",NULL,"wsh","home",8474013,8470617,NULL,"hittee","hitter",NULL,8475810,8474013,8476884,8475832,8464989,NULL,8476899,8477220,8475816,8473426,8470617,8468508,NULL,8474651
20152016,20160302,20720,65,1,"regular",637,1,0,5,5,"d",-58,12,"Mike Weber blocked shot from Bryan Rust","blocked_shot",NULL,"pit","away",8473426,8475810,NULL,"blocker","shooter",NULL,8475810,8476874,8471724,8475832,8464989,NULL,8476899,8477220,8475816,8473426,8474291,8470617,NULL,8474651
20152016,20160302,20720,66,1,"regular",652,1,0,5,5,"d",-96,33,"Mike Weber","giveaway",NULL,"wsh","home",8473426,NULL,NULL,"giver",NULL,NULL,8475810,8476874,8471724,8475832,8464989,NULL,8476899,8477220,8475816,8473426,8474291,8470617,NULL,8474651
20152016,20160302,20720,67,1,"regular",656,1,0,5,5,"d",-79,16,"Mike Weber blocked shot from Kris Letang","blocked_shot",NULL,"pit","away",8473426,8471724,NULL,"blocker","shooter",NULL,8475810,8476874,8471724,8475832,8464989,NULL,8476899,8477220,8475816,8473426,8474291,8470617,NULL,8474651
20152016,20160302,20720,68,1,"regular",661,1,0,5,5,"d",-80,9,"Mike Weber blocked shot from Kris Letang","blocked_shot",NULL,"pit","away",8473426,8471724,NULL,"blocker","shooter",NULL,8475810,8476874,8471724,8475832,8464989,NULL,8476899,8477220,8475816,8473426,8474291,8470617,NULL,8474651
20152016,20160302,20720,69,1,"regular",673,1,0,5,5,"d",-84,25,"Bryan Rust Slap Shot saved by Braden Holtby","shot","slap shot","pit","away",8475810,8474651,NULL,"shooter","goalie",NULL,8475810,8476874,8471724,8475832,8464989,NULL,8476899,8477220,8475816,8473426,8474291,8470617,NULL,8474651
20152016,20160302,20720,70,1,"regular",674,1,0,5,5,"d",-28,-35,"Jay Beagle hit Olli Maatta","hit",NULL,"wsh","home",8476874,8474291,NULL,"hittee","hitter",NULL,8475810,8476874,8471724,8475832,8464989,NULL,8476899,8477220,8475816,8473426,8474291,8470617,NULL,8474651
20152016,20160302,20720,71,1,"regular",693,1,0,5,5,"o",38,-5,"Tom Wilson Wrist Shot saved by Matthew Murray","shot","wrist shot","wsh","home",8476880,8476899,NULL,"shooter","goalie",NULL,8475208,8470543,8471887,8471675,8470110,NULL,8476899,8475200,8466251,8475149,8476880,8468498,NULL,8474651
20152016,20160302,20720,72,1,"regular",706,1,0,5,5,"d",-70,-9,"Brooks Orpik blocked shot from Trevor Daley","blocked_shot",NULL,"pit","away",8468498,8470110,NULL,"blocker","shooter",NULL,8475208,8470543,8471887,8471675,8470110,NULL,8476899,8475200,8466251,8475149,8476880,8468498,NULL,8474651
20152016,20160302,20720,73,1,"regular",715,1,0,5,5,"d",-74,-40,"Chris Kunitz Tripping against Tom Wilson -- minor -- 2","penalty","tripping","pit","away",8470543,8476880,NULL,"penaltyon","drewby",NULL,8475208,8471887,8470543,8471675,8470110,NULL,8476899,8475200,8466251,8475149,8476880,8468498,NULL,8474651
20152016,20160302,20720,74,1,"regular",715,1,0,5,5,NULL,NULL,NULL,"TV timeout","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8475208,8471887,8470543,8471675,8470110,NULL,8476899,8475200,8466251,8475149,8476880,8468498,NULL,8474651
20152016,20160302,20720,75,1,"regular",715,1,0,4,5,"o",69,-21,"T.J. Oshie faceoff won against Nick Bonino","faceoff",NULL,"wsh","home",8471698,8474009,NULL,"winner","loser",NULL,8475832,8474009,8476874,8471724,NULL,NULL,8476899,8475149,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,76,1,"regular",736,1,0,4,5,"o",55,-5,"Nick Bonino","takeaway",NULL,"pit","away",8474009,NULL,NULL,"taker",NULL,NULL,8475832,8474009,8476874,8471724,NULL,NULL,8476899,8475149,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,77,1,"regular",739,1,0,4,5,"o",28,-40,"Marcus Johansson","takeaway",NULL,"wsh","home",8475149,NULL,NULL,"taker",NULL,NULL,8475832,8474009,8476874,8471724,NULL,NULL,8476899,8475149,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,78,1,"regular",745,1,0,4,5,"o",54,-23,"Nicklas Backstrom Snap Shot saved by Matthew Murray","shot","snap shot","wsh","home",8473563,8476899,NULL,"shooter","goalie",NULL,8475832,8474009,8476874,8471724,NULL,NULL,8476899,8475149,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,79,1,"regular",750,1,0,4,5,"o",77,-2,"Marcus Johansson Wrist Shot saved by Matthew Murray","shot","wrist shot","wsh","home",8475149,8476899,NULL,"shooter","goalie",NULL,8475832,8474009,8476874,8471724,NULL,NULL,8476899,8475149,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,80,1,"regular",755,1,0,4,5,"o",27,-29,"Matt Niskanen","giveaway",NULL,"wsh","home",8471702,NULL,NULL,"giver",NULL,NULL,8475832,8474009,8476874,8471724,NULL,NULL,8476899,8475149,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,81,1,"regular",769,1,0,4,5,"n",24,-5,"Marcus Johansson","giveaway",NULL,"wsh","home",8475149,NULL,NULL,"giver",NULL,NULL,8474176,8475208,8474013,8464989,NULL,NULL,8476899,8475149,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,82,1,"regular",803,1,0,4,5,"o",54,24,"Alex Ovechkin Slap Shot saved by Matthew Murray","shot","slap shot","wsh","home",8471214,8476899,NULL,"shooter","goalie",NULL,8474176,8475208,8474013,8464989,NULL,NULL,8476899,8475200,8475744,8466251,8471214,8468508,NULL,8474651
20152016,20160302,20720,83,1,"regular",824,1,0,4,5,"o",49,15,"Alex Ovechkin - Wide of Net","missed_shot",NULL,"wsh","home",8471214,NULL,NULL,"shooter",NULL,NULL,8475832,8474009,8476874,8471724,NULL,NULL,8476899,8475200,8475744,8466251,8471214,8468508,NULL,8474651
20152016,20160302,20720,84,1,"regular",830,1,0,4,5,"o",75,-11,"Nick Bonino blocked shot from Dmitry Orlov","blocked_shot",NULL,"wsh","home",8474009,8475200,NULL,"blocker","shooter",NULL,8475832,8474009,8476874,8471724,NULL,NULL,8476899,8475200,8475744,8466251,8471214,8468508,NULL,8474651
20152016,20160302,20720,85,1,"regular",834,1,0,4,5,"o",66,-36,"Jason Chimera Slap Shot saved by Matthew Murray","shot","slap shot","wsh","home",8466251,8476899,NULL,"shooter","goalie",NULL,8475832,8474009,8476874,8471724,NULL,NULL,8476899,8475200,8475744,8466251,8471214,8468508,NULL,8474651
20152016,20160302,20720,87,1,"regular",835,1,0,4,5,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8475832,8474009,8476874,8471724,NULL,NULL,8476899,8475200,8475744,8466251,8471214,8468508,NULL,8474651
20152016,20160302,20720,86,1,"regular",835,1,0,5,5,"o",68,-22,"Sidney Crosby faceoff won against Jay Beagle","faceoff",NULL,"pit","away",8471675,8474291,NULL,"winner","loser",NULL,8475208,8471887,8470543,8471675,8470110,NULL,8476899,8477444,8473991,8468498,8474291,8470617,NULL,8474651
20152016,20160302,20720,88,1,"regular",841,1,0,5,5,"o",93,15,"Andre Burakovsky","takeaway",NULL,"wsh","home",8477444,NULL,NULL,"taker",NULL,NULL,8475208,8470543,8471887,8471675,8470110,NULL,8476899,8477444,8473991,8468498,8474291,8470617,NULL,8474651
20152016,20160302,20720,89,1,"regular",852,1,0,5,5,"o",67,-14,"Trevor Daley blocked shot from Karl Alzner","blocked_shot",NULL,"wsh","home",8470110,8473991,NULL,"blocker","shooter",NULL,8475208,8470543,8471887,8471675,8470110,NULL,8476899,8477444,8473991,8468498,8474291,8470617,NULL,8474651
