"season","date","gameId","eventId","period","periodType","time","aScore","hScore","aSkaters","hSkaters","hZone","locX","locY","desc","type","subtype","team","teamIceSit","p1","p2","p3","p1Role","p2Role","p3Role","aS1","aS2","aS3","aS4","aS5","aS6","aG","hS1","hS2","hS3","hS4","hS5","hS6","hG"
20152016,20160311,21007,91,2,"regular",27,1,0,5,5,"o",-85,-29,"Ron Hainsey","giveaway",NULL,"car","away",8468493,NULL,NULL,"giver",NULL,NULL,8468493,8477496,8473533,8476958,8475807,NULL,8470320,8471717,8473419,8470638,8470740,8476792,NULL,8471695
20152016,20160311,21007,92,2,"regular",37,1,0,5,5,"o",-96,12,"Elias Lindholm Holding against Patrice Bergeron -- minor -- 2","penalty","holding","car","away",8477496,8470638,NULL,"penaltyon","drewby",NULL,8468493,8477496,8473533,8476958,8475807,NULL,8470320,8471717,8473419,8470638,8470740,8476792,NULL,8471695
20152016,20160311,21007,93,2,"regular",37,1,0,4,5,"o",-68,-22,"Patrice Bergeron faceoff won against Brad Malone","faceoff",NULL,"bos","home",8470638,8474089,NULL,"winner","loser",NULL,8474089,8471804,8468493,8476958,NULL,NULL,8470320,8470626,8471276,8470638,8476792,8475727,NULL,8471695
20152016,20160311,21007,94,2,"regular",45,1,0,4,5,"o",-49,-25,"Ryan Spooner Wrist Shot saved by Cam Ward","shot","wrist shot","bos","home",8475727,8470320,NULL,"shooter","goalie",NULL,8474089,8471804,8468493,8476958,NULL,NULL,8470320,8470626,8471276,8470638,8476792,8475727,NULL,8471695
20152016,20160311,21007,95,2,"regular",54,1,0,4,5,"o",-85,32,"Torey Krug","giveaway",NULL,"bos","home",8476792,NULL,NULL,"giver",NULL,NULL,8474089,8471804,8468493,8476958,NULL,NULL,8470320,8470626,8471276,8470638,8476792,8475727,NULL,8471695
20152016,20160311,21007,96,2,"regular",70,1,0,4,5,"o",-63,-25,"Ryan Spooner - Wide of Net","missed_shot",NULL,"bos","home",8475727,NULL,NULL,"shooter",NULL,NULL,8474089,8471804,8468493,8476958,NULL,NULL,8470320,8470626,8471276,8470638,8476792,8475727,NULL,8471695
20152016,20160311,21007,97,2,"regular",98,1,0,4,5,"d",80,-16,"Matt Beleskey","takeaway",NULL,"bos","home",8473492,NULL,NULL,"taker",NULL,NULL,8477488,8475807,8473533,8468493,NULL,NULL,8470320,8470626,8471276,8470638,8473492,8476792,NULL,8471695
20152016,20160311,21007,98,2,"regular",133,1,0,4,5,"o",-36,12,"John-Michael Liles Wrist Shot saved by Cam Ward","shot","wrist shot","bos","home",8468639,8470320,NULL,"shooter","goalie",NULL,8477488,8474089,8469508,8474661,NULL,NULL,8470320,8474625,8473419,8465009,8473492,8468639,NULL,8471695
20152016,20160311,21007,99,2,"regular",133,1,0,4,5,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8477488,8474089,8469508,8474661,NULL,NULL,8470320,8474625,8473419,8465009,8473492,8468639,NULL,8471695
20152016,20160311,21007,100,2,"regular",133,1,0,4,5,"o",-68,22,"Jordan Staal faceoff won against Jimmy Hayes","faceoff",NULL,"car","away",8473533,8474625,NULL,"winner","loser",NULL,8475807,8468493,8476958,8473533,NULL,NULL,8470320,8474625,8473419,8465009,8473492,8468639,NULL,8471695
20152016,20160311,21007,101,2,"regular",152,1,0,4,5,"o",-69,-33,"Zdeno Chara Wrist Shot saved by Cam Ward","shot","wrist shot","bos","home",8465009,8470320,NULL,"shooter","goalie",NULL,8475807,8468493,8476958,8473533,NULL,NULL,8470320,8474625,8473419,8465009,8473492,8468639,NULL,8471695
20152016,20160311,21007,102,2,"regular",152,1,0,4,5,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8475807,8468493,8476958,8473533,NULL,NULL,8470320,8474625,8473419,8465009,8473492,8468639,NULL,8471695
20152016,20160311,21007,103,2,"regular",152,1,0,4,5,"o",-69,-22,"Brad Marchand faceoff won against Jay McClement","faceoff",NULL,"bos","home",8473419,8469508,NULL,"winner","loser",NULL,8474089,8469508,8468493,8476958,NULL,NULL,8470320,8474625,8473419,8465009,8473492,8468639,NULL,8471695
20152016,20160311,21007,104,2,"regular",161,1,0,5,5,"o",-46,33,"Zdeno Chara Wrist Shot saved by Cam Ward","shot","wrist shot","bos","home",8465009,8470320,NULL,"shooter","goalie",NULL,8469508,8474089,8468493,8477496,8476958,NULL,8470320,8474625,8473419,8465009,8473492,8468639,NULL,8471695
20152016,20160311,21007,105,2,"regular",171,1,0,5,5,"o",-33,-36,"Jay McClement","giveaway",NULL,"car","away",8469508,NULL,NULL,"giver",NULL,NULL,8469508,8474089,8468493,8477496,8476958,NULL,8470320,8474625,8473419,8465009,8473492,8468639,NULL,8471695
20152016,20160311,21007,106,2,"regular",177,1,0,5,5,"d",64,22,"Brad Malone - Wide of Net","missed_shot",NULL,"car","away",8474089,NULL,NULL,"shooter",NULL,NULL,8469508,8474089,8468493,8477496,8476958,NULL,8470320,8474625,8473419,8465009,8473492,8468639,NULL,8471695
20152016,20160311,21007,107,2,"regular",212,1,0,5,5,"o",-83,-7,"Noel Acciari Backhand saved by Cam Ward","shot","backhand","bos","home",8478569,8470320,NULL,"shooter","goalie",NULL,8475784,8477488,8476437,8476858,8478396,NULL,8470320,8478569,8475792,8469619,8475157,8476476,NULL,8471695
20152016,20160311,21007,108,2,"regular",244,1,0,5,5,"d",66,-27,"Jeff Skinner","giveaway",NULL,"car","away",8475784,NULL,NULL,"giver",NULL,NULL,8474052,8474661,8475784,8474062,8476465,NULL,8470320,8470626,8477956,8471276,8469619,8476476,NULL,8471695
20152016,20160311,21007,109,2,"regular",252,1,0,5,5,NULL,NULL,NULL,"Offside","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8474052,8474661,8475784,8474062,8476465,NULL,8470320,8470626,8477956,8471276,8469619,8476476,NULL,8471695
20152016,20160311,21007,110,2,"regular",252,1,0,5,5,"n",20,-22,"Riley Nash faceoff won against Patrice Bergeron","faceoff",NULL,"car","away",8474062,8470638,NULL,"winner","loser",NULL,8474052,8474661,8474062,8476465,8471804,NULL,8470320,8471717,8473419,8470638,8470740,8476792,NULL,8471695
20152016,20160311,21007,112,2,"regular",280,1,0,5,5,"d",84,26,"Chris Terry Slashing against Torey Krug -- minor -- 2","penalty","slashing","car","away",8474052,8476792,NULL,"penaltyon","drewby",NULL,8474052,8474661,8474062,8476465,8471804,NULL,8470320,8471717,8473419,8470638,8470740,8476792,NULL,8471695
20152016,20160311,21007,111,2,"regular",280,1,0,4,5,"o",-69,22,"Jordan Staal faceoff won against David Krejci","faceoff",NULL,"car","away",8473533,8471276,NULL,"winner","loser",NULL,8475807,8468493,8476958,8473533,NULL,NULL,8470320,8470626,8471276,8470638,8476792,8475727,NULL,8471695
20152016,20160311,21007,113,2,"regular",295,1,0,4,5,"o",-61,35,"Patrice Bergeron Wrist Shot saved by Cam Ward","shot","wrist shot","bos","home",8470638,8470320,NULL,"shooter","goalie",NULL,8475807,8468493,8476958,8473533,NULL,NULL,8470320,8470626,8471276,8470638,8476792,8475727,NULL,8471695
20152016,20160311,21007,114,2,"regular",295,1,0,4,5,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8475807,8468493,8476958,8473533,NULL,NULL,8470320,8470626,8471276,8470638,8476792,8475727,NULL,8471695
20152016,20160311,21007,115,2,"regular",295,1,0,4,5,"o",-70,22,"Jay McClement faceoff won against Patrice Bergeron","faceoff",NULL,"car","away",8469508,8470638,NULL,"winner","loser",NULL,8477496,8469508,8468493,8476958,NULL,NULL,8470320,8470626,8471276,8470638,8476792,8475727,NULL,8471695
20152016,20160311,21007,116,2,"regular",313,1,0,4,5,"o",-65,-11,"Loui Eriksson (25) Wrist Shot; assists: Patrice Bergeron (33); Torey Krug (31)","goal","wrist shot","bos","home",8470638,8476792,8470626,"assist1","assist2","scorer",8477496,8469508,8468493,8476958,NULL,NULL,8470320,8470626,8471276,8470638,8476792,8475727,NULL,8471695
20152016,20160311,21007,117,2,"regular",313,1,1,5,5,"n",0,0,"Ryan Spooner faceoff won against Victor Rask","faceoff",NULL,"bos","home",8475727,8476437,NULL,"winner","loser",NULL,8475784,8477488,8476437,8476858,8478396,NULL,8470320,8474625,8465009,8473492,8475727,8468639,NULL,8471695
20152016,20160311,21007,118,2,"regular",319,1,1,5,5,NULL,NULL,NULL,"Puck in Benches","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8475784,8477488,8476437,8476858,8478396,NULL,8470320,8474625,8465009,8473492,8475727,8468639,NULL,8471695
20152016,20160311,21007,119,2,"regular",319,1,1,5,5,"n",-19,23,"Ryan Spooner faceoff won against Victor Rask","faceoff",NULL,"bos","home",8475727,8476437,NULL,"winner","loser",NULL,8475784,8477488,8476437,8476858,8478396,NULL,8470320,8474625,8465009,8473492,8475727,8468639,NULL,8471695
20152016,20160311,21007,121,2,"regular",330,1,1,5,5,"o",-53,-12,"Zdeno Chara Slap Shot saved by Cam Ward","shot","slap shot","bos","home",8465009,8470320,NULL,"shooter","goalie",NULL,8477488,8475784,8476437,8476858,8478396,NULL,8470320,8474625,8475727,8465009,8473492,8468639,NULL,8471695
20152016,20160311,21007,120,2,"regular",329,1,1,5,5,"o",-64,-11,"Victor Rask hit Ryan Spooner","hit",NULL,"car","away",8475727,8476437,NULL,"hittee","hitter",NULL,8475784,8477488,8476437,8476858,8478396,NULL,8470320,8474625,8465009,8473492,8475727,8468639,NULL,8471695
20152016,20160311,21007,122,2,"regular",330,1,1,5,5,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8477488,8475784,8476437,8476858,8478396,NULL,8470320,8474625,8475727,8465009,8473492,8468639,NULL,8471695
20152016,20160311,21007,123,2,"regular",330,1,1,5,5,"o",-69,-22,"Jay McClement faceoff won against Noel Acciari","faceoff",NULL,"car","away",8469508,8478569,NULL,"winner","loser",NULL,8476944,8469508,8474661,8474089,8476465,NULL,8470320,8478569,8475792,8469619,8475157,8476476,NULL,8471695
20152016,20160311,21007,124,2,"regular",358,1,1,5,5,"o",-95,-3,"Michal Jordan hit Noel Acciari","hit",NULL,"car","away",8478569,8474661,NULL,"hittee","hitter",NULL,8476944,8469508,8474661,8474089,8476465,NULL,8470320,8478569,8475792,8469619,8475157,8476476,NULL,8471695
20152016,20160311,21007,125,2,"regular",373,1,1,5,5,"o",-66,-22,"Brett Connolly","giveaway",NULL,"bos","home",8475792,NULL,NULL,"giver",NULL,NULL,8476944,8469508,8474661,8474089,8476465,NULL,8470320,8478569,8475792,8469619,8475157,8476476,NULL,8471695
20152016,20160311,21007,126,2,"regular",384,1,1,5,5,"o",-75,38,"Landon Ferraro hit Jay McClement","hit",NULL,"bos","home",8469508,8475157,NULL,"hittee","hitter",NULL,8476944,8469508,8474661,8474089,8476465,NULL,8470320,8471276,8475792,8469619,8475157,8476476,NULL,8471695
20152016,20160311,21007,127,2,"regular",413,1,1,5,5,"o",-89,-30,"Ron Hainsey hit David Pastrnak","hit",NULL,"car","away",8477956,8468493,NULL,"hittee","hitter",NULL,8468493,8477496,8473533,8476958,8475807,NULL,8470320,8470626,8477956,8471717,8471276,8476792,NULL,8471695
20152016,20160311,21007,128,2,"regular",418,1,1,5,5,"o",-72,5,"Ron Hainsey blocked shot from David Pastrnak","blocked_shot",NULL,"bos","home",8468493,8477956,NULL,"blocker","shooter",NULL,8468493,8477496,8473533,8476958,8475807,NULL,8470320,8470626,8477956,8471717,8471276,8476792,NULL,8471695
20152016,20160311,21007,129,2,"regular",462,1,1,5,5,"d",52,-37,"Zdeno Chara hit Phillip Di Giuseppe","hit",NULL,"bos","home",8476858,8465009,NULL,"hittee","hitter",NULL,8475784,8477488,8476437,8476858,8478396,NULL,8470320,8473419,8470638,8465009,8470740,8468639,NULL,8471695
20152016,20160311,21007,130,2,"regular",470,1,1,5,5,"d",96,-9,"Zdeno Chara hit Phillip Di Giuseppe","hit",NULL,"bos","home",8476858,8465009,NULL,"hittee","hitter",NULL,8475784,8477488,8476437,8476858,8478396,NULL,8470320,8473419,8470638,8465009,8470740,8468639,NULL,8471695
20152016,20160311,21007,131,2,"regular",481,1,1,5,5,NULL,NULL,NULL,"Offside","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8475784,8477488,8476437,8476858,8478396,NULL,8470320,8473419,8470638,8465009,8470740,8468639,NULL,8471695
20152016,20160311,21007,132,2,"regular",481,1,1,5,5,"n",-18,-22,"Riley Nash faceoff won against Ryan Spooner","faceoff",NULL,"car","away",8474062,8475727,NULL,"winner","loser",NULL,8474052,8478396,8474062,8477488,8471804,NULL,8470320,8474625,8475727,8469619,8473492,8476476,NULL,8471695
20152016,20160311,21007,133,2,"regular",503,1,1,5,5,"o",-83,18,"Ryan Spooner - Wide of Net","missed_shot",NULL,"bos","home",8475727,NULL,NULL,"shooter",NULL,NULL,8474052,8478396,8474062,8477488,8471804,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,134,2,"regular",505,1,1,5,5,"d",85,-40,"Joe Morrow hit Chris Terry","hit",NULL,"bos","home",8474052,8476476,NULL,"hittee","hitter",NULL,8474052,8478396,8474062,8477488,8471804,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,136,2,"regular",514,1,1,5,5,"d",78,0,"Chris Terry Wrist Shot saved by Tuukka Rask","shot","wrist shot","car","away",8474052,8471695,NULL,"shooter","goalie",NULL,8474052,8468493,8474062,8471804,8476958,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,135,2,"regular",514,1,1,5,5,"d",82,3,"Nathan Gerbe (3) Wrist Shot; assists: Chris Terry (1); Riley Nash (11)","goal","wrist shot","car","away",8474052,8474062,8471804,"assist1","assist2","scorer",8474052,8468493,8474062,8471804,8476958,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,137,2,"regular",514,2,1,5,5,"n",0,1,"Jay McClement faceoff won against Noel Acciari","faceoff",NULL,"car","away",8469508,8478569,NULL,"winner","loser",NULL,8476944,8469508,8474089,8468493,8476958,NULL,8470320,8471717,8478569,8475792,8475157,8476792,NULL,8471695
20152016,20160311,21007,138,2,"regular",552,2,1,5,5,"n",-6,-27,"Noel Acciari hit Ron Hainsey","hit",NULL,"bos","home",8468493,8478569,NULL,"hittee","hitter",NULL,8469508,8468493,8477496,8476958,8475807,NULL,8470320,8471717,8478569,8475792,8475157,8476792,NULL,8471695
20152016,20160311,21007,139,2,"regular",569,2,1,5,5,"d",94,30,"Joakim Nordstrom hit John-Michael Liles","hit",NULL,"car","away",8468639,8475807,NULL,"hittee","hitter",NULL,8474661,8476465,8477496,8473533,8475807,NULL,8470320,8470626,8477956,8471276,8465009,8468639,NULL,8471695
20152016,20160311,21007,140,2,"regular",579,2,1,5,5,"o",-66,-19,"David Pastrnak Wrist Shot saved by Cam Ward","shot","wrist shot","bos","home",8477956,8470320,NULL,"shooter","goalie",NULL,8474661,8476465,8477496,8473533,8475807,NULL,8470320,8470626,8477956,8471276,8465009,8468639,NULL,8471695
20152016,20160311,21007,141,2,"regular",647,2,1,5,5,"o",-72,10,"Jaccob Slavin blocked shot from Lee Stempniak","blocked_shot",NULL,"bos","home",8476958,8470740,NULL,"blocker","shooter",NULL,8468493,8476437,8476858,8471804,8476958,NULL,8470320,8473419,8470638,8469619,8470740,8476792,NULL,8471695
20152016,20160311,21007,142,2,"regular",648,2,1,5,5,"o",-51,-29,"Torey Krug Wrist Shot saved by Cam Ward","shot","wrist shot","bos","home",8476792,8470320,NULL,"shooter","goalie",NULL,8468493,8476437,8476858,8471804,8476958,NULL,8470320,8473419,8470638,8469619,8470740,8476792,NULL,8471695
20152016,20160311,21007,143,2,"regular",696,2,1,5,5,"d",78,-11,"Nathan Gerbe Wrist Shot saved by Tuukka Rask","shot","wrist shot","car","away",8471804,8471695,NULL,"shooter","goalie",NULL,8474052,8471804,8474062,8477488,8478396,NULL,8470320,8474625,8475727,8469619,8473492,8476476,NULL,8471695
20152016,20160311,21007,144,2,"regular",696,2,1,5,5,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8474052,8471804,8474062,8477488,8478396,NULL,8470320,8474625,8475727,8469619,8473492,8476476,NULL,8471695
20152016,20160311,21007,145,2,"regular",696,2,1,5,5,"d",69,-22,"Noel Acciari faceoff won against Jay McClement","faceoff",NULL,"bos","home",8478569,8469508,NULL,"winner","loser",NULL,8476944,8469508,8474089,8477488,8478396,NULL,8470320,8478569,8475792,8465009,8475157,8468639,NULL,8471695
20152016,20160311,21007,146,2,"regular",708,2,1,5,5,"n",9,35,"Jay McClement","takeaway",NULL,"car","away",8469508,NULL,NULL,"taker",NULL,NULL,8476944,8469508,8474089,8477488,8478396,NULL,8470320,8478569,8475792,8465009,8475157,8468639,NULL,8471695
20152016,20160311,21007,147,2,"regular",746,2,1,5,5,"d",66,9,"Noel Acciari","giveaway",NULL,"bos","home",8478569,NULL,NULL,"giver",NULL,NULL,8474661,8474089,8476465,8473533,8475807,NULL,8470320,8477956,8478569,8465009,8475157,8468639,NULL,8471695
20152016,20160311,21007,148,2,"regular",752,2,1,5,5,NULL,NULL,NULL,"Icing","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8474661,8476465,8477496,8473533,8475807,NULL,8470320,8477956,8478569,8465009,8475157,8468639,NULL,8471695
20152016,20160311,21007,149,2,"regular",752,2,1,5,5,"d",68,-23,"Elias Lindholm faceoff won against Noel Acciari","faceoff",NULL,"car","away",8477496,8478569,NULL,"winner","loser",NULL,8474661,8476465,8477496,8473533,8475807,NULL,8470320,8477956,8478569,8465009,8475157,8468639,NULL,8471695
20152016,20160311,21007,150,2,"regular",759,2,1,5,5,"d",45,6,"Jordan Staal Wrist Shot saved by Tuukka Rask","shot","wrist shot","car","away",8473533,8471695,NULL,"shooter","goalie",NULL,8474661,8476465,8477496,8473533,8475807,NULL,8470320,8477956,8478569,8465009,8475157,8468639,NULL,8471695
20152016,20160311,21007,151,2,"regular",762,2,1,5,5,"d",79,1,"Joakim Nordstrom Backhand saved by Tuukka Rask","shot","backhand","car","away",8475807,8471695,NULL,"shooter","goalie",NULL,8474661,8476465,8477496,8473533,8475807,NULL,8470320,8477956,8478569,8465009,8475157,8468639,NULL,8471695
20152016,20160311,21007,152,2,"regular",769,2,1,5,5,"d",51,-13,"Ryan Murphy","takeaway",NULL,"car","away",8476465,NULL,NULL,"taker",NULL,NULL,8474661,8476465,8477496,8473533,8475807,NULL,8470320,8477956,8478569,8465009,8475157,8468639,NULL,8471695
20152016,20160311,21007,153,2,"regular",792,2,1,5,5,"d",52,-20,"Elias Lindholm - Wide of Net","missed_shot",NULL,"car","away",8477496,NULL,NULL,"shooter",NULL,NULL,8474661,8476465,8477496,8473533,8475807,NULL,8470320,8470626,8477956,8471717,8471276,8476792,NULL,8471695
20152016,20160311,21007,154,2,"regular",804,2,1,5,5,NULL,NULL,NULL,"Offside","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8475784,8468493,8476437,8476858,8476958,NULL,8470320,8470626,8477956,8471717,8471276,8476792,NULL,8471695
20152016,20160311,21007,155,2,"regular",804,2,1,5,5,"n",-19,23,"Victor Rask faceoff won against David Krejci","faceoff",NULL,"car","away",8476437,8471276,NULL,"winner","loser",NULL,8475784,8468493,8476437,8471804,8476958,NULL,8470320,8470626,8477956,8471717,8471276,8476792,NULL,8471695
20152016,20160311,21007,156,2,"regular",825,2,1,5,5,"o",-67,-18,"Torey Krug Wrist Shot saved by Cam Ward","shot","wrist shot","bos","home",8476792,8470320,NULL,"shooter","goalie",NULL,8475784,8468493,8476437,8471804,8476958,NULL,8470320,8470626,8477956,8471717,8471276,8476792,NULL,8471695
20152016,20160311,21007,157,2,"regular",825,2,1,5,5,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8475784,8468493,8476437,8471804,8476958,NULL,8470320,8470626,8477956,8471717,8471276,8476792,NULL,8471695
20152016,20160311,21007,158,2,"regular",825,2,1,5,5,"o",-68,-22,"Riley Nash faceoff won against Brad Marchand","faceoff",NULL,"car","away",8474062,8473419,NULL,"winner","loser",NULL,8474052,8468493,8474062,8476858,8476958,NULL,8470320,8473419,8470638,8469619,8470740,8476476,NULL,8471695
20152016,20160311,21007,159,2,"regular",831,2,1,5,5,NULL,NULL,NULL,"Puck in Benches","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8474052,8468493,8474062,8476858,8476958,NULL,8470320,8473419,8470638,8469619,8470740,8476476,NULL,8471695
20152016,20160311,21007,160,2,"regular",831,2,1,5,5,"o",-70,23,"Patrice Bergeron faceoff won against Jordan Staal","faceoff",NULL,"bos","home",8470638,8473533,NULL,"winner","loser",NULL,8468493,8477496,8473533,8476958,8475807,NULL,8470320,8473419,8470638,8465009,8470740,8468639,NULL,8471695
20152016,20160311,21007,161,2,"regular",837,2,1,5,5,"o",-38,26,"Lee Stempniak Slap Shot saved by Cam Ward","shot","slap shot","bos","home",8470740,8470320,NULL,"shooter","goalie",NULL,8468493,8477496,8473533,8476958,8475807,NULL,8470320,8473419,8470638,8465009,8470740,8468639,NULL,8471695
20152016,20160311,21007,162,2,"regular",850,2,1,5,5,"o",-44,-31,"Patrice Bergeron","giveaway",NULL,"bos","home",8470638,NULL,NULL,"giver",NULL,NULL,8468493,8477496,8473533,8476958,8475807,NULL,8470320,8473419,8470638,8465009,8470740,8468639,NULL,8471695
20152016,20160311,21007,163,2,"regular",857,2,1,5,5,"o",-62,29,"Patrice Bergeron - Wide of Net","missed_shot",NULL,"bos","home",8470638,NULL,NULL,"shooter",NULL,NULL,8468493,8477496,8473533,8476958,8475807,NULL,8470320,8473419,8470638,8465009,8470740,8468639,NULL,8471695
20152016,20160311,21007,164,2,"regular",862,2,1,5,5,"o",-57,-8,"Brad Marchand Wrist Shot saved by Cam Ward","shot","wrist shot","bos","home",8473419,8470320,NULL,"shooter","goalie",NULL,8468493,8477496,8473533,8476958,8475807,NULL,8470320,8473419,8470638,8465009,8470740,8468639,NULL,8471695
20152016,20160311,21007,165,2,"regular",870,2,1,5,5,"o",-48,-18,"Elias Lindholm blocked shot from Zdeno Chara","blocked_shot",NULL,"bos","home",8477496,8465009,NULL,"blocker","shooter",NULL,8468493,8477496,8473533,8476958,8475807,NULL,8470320,8473419,8470638,8465009,8470740,8468639,NULL,8471695
20152016,20160311,21007,166,2,"regular",898,2,1,5,5,"o",-69,25,"Brad Marchand Wrist Shot saved by Cam Ward","shot","wrist shot","bos","home",8473419,8470320,NULL,"shooter","goalie",NULL,8474052,8468493,8474062,8476858,8476958,NULL,8470320,8474625,8473419,8470638,8465009,8469619,NULL,8471695
20152016,20160311,21007,168,2,"regular",907,2,1,5,5,"d",81,-1,"Phillip Di Giuseppe Wrist Shot saved by Tuukka Rask","shot","wrist shot","car","away",8476858,8471695,NULL,"shooter","goalie",NULL,8474052,8474062,8477488,8476858,8478396,NULL,8470320,8474625,8473419,8470638,8465009,8469619,NULL,8471695
20152016,20160311,21007,167,2,"regular",905,2,1,5,5,"d",76,-14,"Dennis Seidenberg blocked shot from Phillip Di Giuseppe","blocked_shot",NULL,"car","away",8469619,8476858,NULL,"blocker","shooter",NULL,8474052,8474062,8477488,8476858,8478396,NULL,8470320,8474625,8473419,8470638,8465009,8469619,NULL,8471695
20152016,20160311,21007,169,2,"regular",907,2,1,5,5,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8474052,8474062,8477488,8476858,8478396,NULL,8470320,8474625,8473419,8470638,8465009,8469619,NULL,8471695
20152016,20160311,21007,170,2,"regular",907,2,1,5,5,"d",69,-22,"Ryan Spooner faceoff won against Riley Nash","faceoff",NULL,"bos","home",8475727,8474062,NULL,"winner","loser",NULL,8474052,8478396,8474062,8477488,8471804,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,171,2,"regular",914,2,1,5,5,NULL,NULL,NULL,"Puck in Benches","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8474052,8478396,8474062,8477488,8471804,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,172,2,"regular",914,2,1,5,5,"d",70,22,"Riley Nash faceoff won against Jimmy Hayes","faceoff",NULL,"car","away",8474062,8474625,NULL,"winner","loser",NULL,8474052,8478396,8474062,8477488,8471804,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,173,2,"regular",922,2,1,5,5,"d",67,11,"Dennis Seidenberg blocked shot from Noah Hanifin","blocked_shot",NULL,"car","away",8469619,8478396,NULL,"blocker","shooter",NULL,8474052,8478396,8474062,8477488,8471804,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,174,2,"regular",926,2,1,5,5,"d",76,-21,"Dennis Seidenberg","giveaway",NULL,"bos","home",8469619,NULL,NULL,"giver",NULL,NULL,8474052,8478396,8474062,8477488,8471804,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,175,2,"regular",929,2,1,5,5,"d",42,-3,"Nathan Gerbe","giveaway",NULL,"car","away",8471804,NULL,NULL,"giver",NULL,NULL,8474052,8478396,8474062,8477488,8471804,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,176,2,"regular",938,2,1,5,5,"o",-60,33,"Noah Hanifin hit Matt Beleskey","hit",NULL,"car","away",8473492,8478396,NULL,"hittee","hitter",NULL,8474052,8478396,8474062,8477488,8471804,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,177,2,"regular",952,2,1,5,5,NULL,NULL,NULL,"Icing","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8476944,8474052,8474661,8476465,8469508,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,178,2,"regular",952,2,1,5,5,"d",70,-23,"Elias Lindholm faceoff won against Ryan Spooner","faceoff",NULL,"car","away",8477496,8475727,NULL,"winner","loser",NULL,8474661,8476465,8477496,8473533,8475807,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,179,2,"regular",957,2,1,5,5,"d",54,1,"Jordan Staal Wrist Shot saved by Tuukka Rask","shot","wrist shot","car","away",8473533,8471695,NULL,"shooter","goalie",NULL,8474661,8476465,8477496,8473533,8475807,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,180,2,"regular",962,2,1,5,5,"d",48,26,"Michal Jordan Wrist Shot saved by Tuukka Rask","shot","wrist shot","car","away",8474661,8471695,NULL,"shooter","goalie",NULL,8474661,8476465,8477496,8473533,8475807,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,181,2,"regular",963,2,1,5,5,NULL,NULL,NULL,"Puck in Crowd","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8474661,8476465,8477496,8473533,8475807,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
